timestamp,temperature,humidity,surface_radiation,upper_atmospheric_radiation,hour,month,air_density,wind_velocity,output_hybrid
2019-07-13 10:00:00,21.577,0.012,651.38,1155.546,10,7,1.132,4.529,2010.596
2019-07-13 11:00:00,22.037,0.012,654.822,1181.721,11,7,1.135,4.79,2272.751
2019-07-13 12:00:00,22.265,0.012,617.764,1152.22,12,7,1.138,4.965,2287.403
2019-07-13 13:00:00,22.138,0.012,544.359,1069.003,13,7,1.141,5.026,2012.327
2019-07-13 14:00:00,21.724,0.012,448.746,937.729,14,7,1.144,4.955,1608.003
2019-07-13 15:00:00,21.16,0.013,339.451,767.377,15,7,1.146,4.945,1249.092
2019-07-13 16:00:00,20.431,0.013,226.215,569.512,16,7,1.148,4.991,989.465
2019-07-13 17:00:00,19.197,0.013,124.772,357.611,17,7,1.15,5.102,835.071
2019-07-13 18:00:00,17.816,0.014,42.516,146.749,18,7,1.152,6.32,1315.3929999999998
2019-07-13 19:00:00,16.982,0.013,3.457,13.946,19,7,1.154,7.441,2002.399
2019-07-13 20:00:00,16.75,0.013,0.0,0.002,20,7,1.155,7.357,1941.694
2019-07-13 21:00:00,16.477,0.012,0.0,0.0,21,7,1.154,6.91,1645.793
2019-07-13 22:00:00,16.227,0.012,0.0,0.0,22,7,1.15,6.55,1420.434
2019-07-13 23:00:00,16.024,0.012,0.0,0.0,23,7,1.145,6.293,1268.513
2019-07-14 00:00:00,15.865,0.012,0.0,0.0,0,7,1.142,6.118,1169.018
2019-07-14 01:00:00,15.719,0.012,0.0,0.0,1,7,1.138,6.068,1141.664
2019-07-14 02:00:00,15.6,0.012,0.0,0.0,2,7,1.135,6.139,1180.886
2019-07-14 03:00:00,15.545,0.012,1.84,10.716,3,7,1.132,6.142,1182.386
2019-07-14 04:00:00,16.212,0.012,42.022,157.168,4,7,1.13,5.431,964.906
2019-07-14 05:00:00,17.348,0.012,127.6,368.961,5,7,1.129,4.495,944.109
2019-07-14 06:00:00,18.616,0.012,243.629,580.38,6,7,1.128,5.346,1834.51
2019-07-14 07:00:00,19.942,0.013,368.819,776.99,7,7,1.129,5.688,2507.453
2019-07-14 08:00:00,20.984,0.013,481.774,945.357,8,7,1.13,5.852,3065.378
2019-07-14 09:00:00,21.707,0.013,570.246,1074.007,9,7,1.132,5.891,3459.364
2019-07-14 10:00:00,22.472,0.013,629.025,1154.171,10,7,1.135,5.869,3859.652
2019-07-14 11:00:00,23.105,0.013,644.474,1180.397,11,7,1.138,5.958,4161.952
2019-07-14 12:00:00,23.359,0.013,604.868,1150.84,12,7,1.141,6.328,4298.396
2019-07-14 13:00:00,23.267,0.013,530.112,1067.54,13,7,1.144,6.705,4337.989
2019-07-14 14:00:00,22.699,0.013,428.327,936.123,14,7,1.147,6.908,3792.324
2019-07-14 15:00:00,21.866,0.013,318.253,765.591,15,7,1.149,6.762,2960.907
2019-07-14 16:00:00,20.93,0.013,210.22,567.499,16,7,1.15,6.442,2196.394
2019-07-14 17:00:00,19.978,0.014,112.307,355.365,17,7,1.152,6.046,1598.384
2019-07-14 18:00:00,18.706,0.014,37.216,144.364,18,7,1.153,6.027,1237.549
2019-07-14 19:00:00,17.697,0.013,2.576,13.227,19,7,1.155,6.432,1350.695
2019-07-14 20:00:00,17.582,0.013,0.0,0.001,20,7,1.156,6.5,1390.134
2019-07-14 21:00:00,17.349,0.013,0.0,0.0,21,7,1.155,6.471,1373.735
2019-07-14 22:00:00,17.072,0.013,0.0,0.0,22,7,1.151,6.293,1268.426
2019-07-14 23:00:00,16.733,0.013,0.0,0.0,23,7,1.145,6.275,1257.802
2019-07-15 00:00:00,16.427,0.012,0.0,0.0,0,7,1.14,6.233,1239.087
2019-07-15 01:00:00,16.196,0.012,0.0,0.0,1,7,1.136,6.218,1226.411
2019-07-15 02:00:00,15.995,0.012,0.0,0.0,2,7,1.133,6.07,1142.783
2019-07-15 03:00:00,15.837,0.012,1.919,9.973,3,7,1.131,5.984,1099.02
2019-07-15 04:00:00,16.395,0.012,47.809,154.667,4,7,1.13,5.358,1103.703
2019-07-15 05:00:00,17.374,0.013,153.677,366.683,5,7,1.129,4.672,1545.377
2019-07-15 06:00:00,18.83,0.013,293.316,578.328,6,7,1.129,4.721,2755.0950000000003
2019-07-15 07:00:00,20.625,0.013,436.428,775.152,7,7,1.13,4.714,3342.194
2019-07-15 08:00:00,22.307,0.013,566.719,943.711,8,7,1.132,4.963,3790.919
2019-07-15 09:00:00,23.461,0.013,657.416,1072.503,9,7,1.134,5.136,3968.097
2019-07-15 10:00:00,24.012,0.013,699.93,1152.75,10,7,1.136,5.204,3810.054
2019-07-15 11:00:00,24.299,0.013,695.991,1178.991,11,7,1.139,5.038,3670.931
2019-07-15 12:00:00,24.12,0.013,651.464,1149.417,12,7,1.142,4.594,3020.459
2019-07-15 13:00:00,23.918,0.013,565.725,1066.024,13,7,1.144,4.323,2683.83
2019-07-15 14:00:00,23.505,0.013,454.916,934.453,14,7,1.147,4.314,2239.107
2019-07-15 15:00:00,22.875,0.013,334.24,763.713,15,7,1.149,4.606,1867.295
2019-07-15 16:00:00,22.132,0.014,216.551,565.403,16,7,1.151,4.802,1520.723
2019-07-15 17:00:00,21.288,0.014,110.578,353.021,17,7,1.153,4.637,1137.669
2019-07-15 18:00:00,19.832,0.014,31.479,141.894,18,7,1.154,5.472,1016.284
2019-07-15 19:00:00,18.374,0.014,1.342,12.505,19,7,1.156,6.656,1485.025
2019-07-15 20:00:00,18.116,0.013,0.0,0.0,20,7,1.157,6.949,1670.921
2019-07-15 21:00:00,17.759,0.013,0.0,0.0,21,7,1.156,6.909,1644.636
2019-07-15 22:00:00,17.394,0.013,0.0,0.0,22,7,1.153,6.482,1384.767
2019-07-15 23:00:00,16.979,0.013,0.0,0.0,23,7,1.147,6.104,1164.584
2019-07-16 00:00:00,16.553,0.013,0.0,0.0,0,7,1.143,5.838,1018.791
2019-07-16 01:00:00,16.256,0.013,0.0,0.0,1,7,1.139,5.706,956.109
2019-07-16 02:00:00,16.032,0.012,0.0,0.0,2,7,1.136,5.645,921.345
2019-07-16 03:00:00,15.869,0.012,1.894,9.238,3,7,1.134,5.503,852.584
2019-07-16 04:00:00,16.561,0.012,44.237,152.064,4,7,1.132,5.095,778.688
2019-07-16 05:00:00,17.253,0.013,134.923,364.308,5,7,1.131,4.06,531.218
2019-07-16 06:00:00,18.081,0.013,248.194,576.198,6,7,1.13,3.422,577.105
2019-07-16 07:00:00,19.309,0.014,365.6,773.247,7,7,1.13,3.505,1014.085
2019-07-16 08:00:00,20.721,0.014,476.63,941.988,8,7,1.131,4.322,1871.148
2019-07-16 09:00:00,22.161,0.014,567.957,1070.94,9,7,1.133,5.136,2957.9350000000004
2019-07-16 10:00:00,23.759,0.014,621.6,1151.288,10,7,1.135,5.905,4273.537
2019-07-16 11:00:00,24.782,0.013,611.086,1177.553,11,7,1.138,6.662,4657.146
2019-07-16 12:00:00,25.127,0.013,569.956,1147.931,12,7,1.14,7.048,4697.358
2019-07-16 13:00:00,24.992,0.014,495.484,1064.427,13,7,1.143,7.203,4178.601000000001
2019-07-16 14:00:00,24.813,0.014,409.721,932.716,14,7,1.145,7.153,3961.431
2019-07-16 15:00:00,24.277,0.014,306.809,761.767,15,7,1.147,6.72,3068.651
2019-07-16 16:00:00,23.531,0.014,205.088,563.213,16,7,1.149,6.153,2165.126
2019-07-16 17:00:00,22.358,0.014,111.616,350.587,17,7,1.151,6.178,1619.49
2019-07-16 18:00:00,20.81,0.014,35.962,139.325,18,7,1.152,6.663,1552.535
2019-07-16 19:00:00,19.913,0.014,2.939,11.785,19,7,1.154,7.011,1716.074
2019-07-16 20:00:00,19.619,0.013,0.0,0.0,20,7,1.155,7.029,1722.262
2019-07-16 21:00:00,19.271,0.013,0.0,0.0,21,7,1.154,7.074,1754.66
2019-07-16 22:00:00,18.944,0.013,0.0,0.0,22,7,1.151,7.06,1742.672
2019-07-16 23:00:00,18.823,0.013,0.0,0.0,23,7,1.147,6.752,1550.805
2019-07-17 00:00:00,18.679,0.013,0.0,0.0,0,7,1.143,6.441,1359.938
2019-07-17 01:00:00,18.256,0.013,0.0,0.0,1,7,1.139,6.599,1455.818
2019-07-17 02:00:00,18.183,0.012,0.0,0.0,2,7,1.136,6.58,1444.332
2019-07-17 03:00:00,17.926,0.012,1.441,8.511,3,7,1.133,6.434,1353.517
2019-07-17 04:00:00,18.205,0.012,37.452,149.36,4,7,1.13,6.265,1289.904
2019-07-17 05:00:00,18.855,0.013,117.566,361.831,5,7,1.129,5.696,1118.129
2019-07-17 06:00:00,19.784,0.013,220.274,573.977,6,7,1.128,5.259,1272.102
2019-07-17 07:00:00,20.617,0.013,337.621,771.247,7,7,1.128,4.574,1582.249
2019-07-17 08:00:00,21.512,0.014,443.628,940.189,8,7,1.129,5.272,3140.812
2019-07-17 09:00:00,22.39,0.014,536.418,1069.301,9,7,1.13,6.016,4326.827
2019-07-17 10:00:00,23.404,0.014,599.82,1149.753,10,7,1.132,6.335,4878.545
2019-07-17 11:00:00,24.164,0.014,622.643,1176.032,11,7,1.135,6.442,5017.497
2019-07-17 12:00:00,24.48,0.014,608.971,1146.388,12,7,1.137,6.52,4993.865
2019-07-17 13:00:00,24.414,0.014,556.756,1062.777,13,7,1.139,6.522,4878.705
2019-07-17 14:00:00,23.99,0.014,464.16,930.904,14,7,1.141,6.483,4530.368
2019-07-17 15:00:00,23.315,0.014,362.291,759.738,15,7,1.143,6.186,3881.179
2019-07-17 16:00:00,22.527,0.014,250.368,560.937,16,7,1.145,5.413,2998.613
2019-07-17 17:00:00,21.534,0.015,137.756,348.045,17,7,1.147,5.218,2119.834
2019-07-17 18:00:00,20.052,0.015,44.533,136.671,18,7,1.148,5.231,1112.982
2019-07-17 19:00:00,18.614,0.014,2.646,11.068,19,7,1.15,5.722,959.426
2019-07-17 20:00:00,18.306,0.014,0.0,0.0,20,7,1.151,5.808,1004.353
2019-07-17 21:00:00,17.993,0.013,0.0,0.0,21,7,1.15,5.58,894.179
2019-07-17 22:00:00,17.665,0.013,0.0,0.0,22,7,1.146,5.292,760.364
2019-07-17 23:00:00,17.446,0.013,0.0,0.0,23,7,1.14,4.912,597.301
2019-07-18 00:00:00,17.211,0.013,0.0,0.0,0,7,1.135,4.434,425.038
2019-07-18 01:00:00,16.906,0.013,0.0,0.0,1,7,1.131,4.019,299.686
2019-07-18 02:00:00,16.637,0.013,0.0,0.0,2,7,1.127,3.83,249.835
2019-07-18 03:00:00,16.347,0.013,1.761,7.798,3,7,1.124,3.738,227.331
2019-07-18 04:00:00,16.84,0.013,50.688,146.555,4,7,1.121,3.371,510.536
2019-07-18 05:00:00,17.73,0.013,163.593,359.261,5,7,1.12,2.404,982.466
2019-07-18 06:00:00,18.821,0.014,309.724,571.664,6,7,1.119,3.069,1678.518
2019-07-18 07:00:00,19.99,0.014,463.862,769.189,7,7,1.119,3.413,2118.625
2019-07-18 08:00:00,21.301,0.014,598.549,938.342,8,7,1.119,3.682,2507.854
2019-07-18 09:00:00,23.061,0.014,706.061,1067.591,9,7,1.121,4.009,3267.577
2019-07-18 10:00:00,24.437,0.014,777.179,1148.142,10,7,1.123,4.367,3722.333
2019-07-18 11:00:00,25.077,0.014,785.128,1174.46,11,7,1.125,4.96,3874.503
2019-07-18 12:00:00,25.098,0.014,746.418,1144.774,12,7,1.128,5.616,3793.957
2019-07-18 13:00:00,24.674,0.014,665.03,1061.062,13,7,1.131,6.021,3241.316
2019-07-18 14:00:00,24.081,0.014,555.298,929.008,14,7,1.134,5.933,2562.42
2019-07-18 15:00:00,23.481,0.014,426.306,757.636,15,7,1.137,5.303,1868.002
2019-07-18 16:00:00,22.961,0.014,295.336,558.579,16,7,1.14,4.701,1554.489
2019-07-18 17:00:00,22.265,0.015,165.494,345.411,17,7,1.143,4.358,1232.277
2019-07-18 18:00:00,20.441,0.015,54.732,133.933,18,7,1.145,3.917,513.005
2019-07-18 19:00:00,18.678,0.014,3.386,10.358,19,7,1.148,3.599,195.262
2019-07-18 20:00:00,18.146,0.013,0.0,0.0,20,7,1.15,3.386,151.059
2019-07-18 21:00:00,17.728,0.013,0.0,0.0,21,7,1.148,3.49,173.725
2019-07-18 22:00:00,17.396,0.013,0.0,0.0,22,7,1.143,3.753,230.886
2019-07-18 23:00:00,17.075,0.013,0.0,0.0,23,7,1.135,3.789,239.747
2019-07-19 00:00:00,16.839,0.013,0.0,0.0,0,7,1.129,3.469,169.305
2019-07-19 01:00:00,16.599,0.013,0.0,0.0,1,7,1.125,2.778,59.025
2019-07-19 02:00:00,16.37,0.013,0.0,0.0,2,7,1.121,1.952,6.847
2019-07-19 03:00:00,16.107,0.012,1.709,7.103,3,7,1.118,1.395,0.554
2019-07-19 04:00:00,16.784,0.013,58.275,143.653,4,7,1.117,1.228,551.665
2019-07-19 05:00:00,18.536,0.013,188.889,356.595,5,7,1.115,1.36,1414.279
2019-07-19 06:00:00,20.651,0.014,353.667,569.276,6,7,1.115,2.302,2403.226
2019-07-19 07:00:00,22.116,0.014,506.208,767.035,7,7,1.116,2.611,2684.582
2019-07-19 08:00:00,23.699,0.014,642.756,936.419,8,7,1.117,2.958,3556.934
2019-07-19 09:00:00,25.021,0.014,746.151,1065.856,9,7,1.119,3.217,3780.525
2019-07-19 10:00:00,25.94,0.014,802.002,1146.482,10,7,1.121,3.104,3806.573
2019-07-19 11:00:00,26.61,0.014,806.467,1172.829,11,7,1.125,2.76,3771.961
2019-07-19 12:00:00,27.011,0.014,757.475,1143.111,12,7,1.128,2.722,3728.05
2019-07-19 13:00:00,27.119,0.014,664.608,1059.261,13,7,1.131,2.61,3616.557
2019-07-19 14:00:00,26.938,0.014,533.97,927.059,14,7,1.133,2.468,3420.701
2019-07-19 15:00:00,26.425,0.014,391.546,755.448,15,7,1.135,2.446,3005.997
2019-07-19 16:00:00,27.574,0.015,245.736,556.136,16,7,1.137,2.615,1777.96
2019-07-19 17:00:00,25.535,0.016,121.471,342.686,17,7,1.139,2.519,612.376
2019-07-19 18:00:00,23.69,0.015,32.094,131.109,18,7,1.141,1.968,107.734
2019-07-19 19:00:00,23.23,0.015,1.416,9.658,19,7,1.142,2.177,13.878
2019-07-19 20:00:00,22.569,0.014,0.0,0.0,20,7,1.143,3.174,113.03
2019-07-19 21:00:00,21.606,0.014,0.0,0.0,21,7,1.143,4.53,460.527
2019-07-19 22:00:00,20.523,0.014,0.0,0.0,22,7,1.139,5.792,1000.034
2019-07-19 23:00:00,19.501,0.014,0.0,0.0,23,7,1.132,6.727,1533.392
2019-07-20 00:00:00,18.774,0.014,0.0,0.0,0,7,1.127,7.168,1818.25
2019-07-20 01:00:00,18.414,0.014,0.0,0.0,1,7,1.122,7.462,2010.988
2019-07-20 02:00:00,18.175,0.014,0.0,0.0,2,7,1.119,7.617,2120.953
2019-07-20 03:00:00,17.777,0.014,1.394,6.428,3,7,1.117,7.559,2077.058
2019-07-20 04:00:00,18.349,0.014,43.149,140.657,4,7,1.115,7.118,2356.457
2019-07-20 05:00:00,20.681,0.014,140.374,353.843,5,7,1.115,5.192,2333.261
2019-07-20 06:00:00,22.61,0.015,263.706,566.789,6,7,1.115,4.306,2813.355
2019-07-20 07:00:00,24.923,0.015,393.235,764.818,7,7,1.115,5.626,3756.93
2019-07-20 08:00:00,26.269,0.015,512.692,934.406,8,7,1.116,6.164,4261.5
2019-07-20 09:00:00,27.263,0.015,600.49,1064.003,9,7,1.118,6.52,4706.462
2019-07-20 10:00:00,27.983,0.016,647.161,1144.75,10,7,1.121,6.616,4951.799
2019-07-20 11:00:00,28.417,0.015,643.695,1171.14,11,7,1.124,6.64,5000.9130000000005
2019-07-20 12:00:00,28.463,0.015,602.067,1141.362,12,7,1.126,6.68,4750.333
2019-07-20 13:00:00,28.095,0.015,529.905,1057.419,13,7,1.129,6.582,4000.624
2019-07-20 14:00:00,27.513,0.016,437.402,925.027,14,7,1.13,6.253,3071.937
2019-07-20 15:00:00,26.685,0.016,329.344,753.19,15,7,1.132,5.834,2040.345
2019-07-20 16:00:00,25.549,0.016,216.289,553.6,16,7,1.133,5.171,1204.321
2019-07-20 17:00:00,24.177,0.016,110.027,339.858,17,7,1.135,5.324,970.799
2019-07-20 18:00:00,22.994,0.016,27.584,128.211,18,7,1.136,7.078,1786.97
2019-07-20 19:00:00,22.386,0.016,0.914,8.971,19,7,1.137,8.422,2674.313
2019-07-20 20:00:00,21.97,0.016,0.0,0.0,20,7,1.137,9.197,3177.155
2019-07-20 21:00:00,21.642,0.015,0.0,0.0,21,7,1.137,9.804,3531.433
2019-07-20 22:00:00,21.34,0.015,0.0,0.0,22,7,1.134,9.905,3589.265
2019-07-20 23:00:00,20.963,0.015,0.0,0.0,23,7,1.13,9.292,3234.001
2019-07-21 00:00:00,20.512,0.015,0.0,0.0,0,7,1.126,8.817,2932.28
2019-07-21 01:00:00,19.838,0.015,0.0,0.0,1,7,1.122,8.128,2469.268
2019-07-21 02:00:00,19.42,0.015,0.0,0.0,2,7,1.119,7.822,2258.721
2019-07-21 03:00:00,19.384,0.015,1.093,5.78,3,7,1.117,7.461,2010.19
2019-07-21 04:00:00,19.718,0.015,33.28,137.564,4,7,1.116,7.186,2020.842
2019-07-21 05:00:00,20.821,0.015,102.533,350.982,5,7,1.116,6.301,1995.983
2019-07-21 06:00:00,22.558,0.016,202.081,564.221,6,7,1.116,5.825,2571.09
2019-07-21 07:00:00,24.274,0.016,311.828,762.513,7,7,1.117,6.335,3393.133
2019-07-21 08:00:00,25.866,0.016,419.57,932.348,8,7,1.119,7.056,4398.409
2019-07-21 09:00:00,27.3,0.017,501.833,1062.113,9,7,1.121,7.58,5341.972
2019-07-21 10:00:00,28.231,0.017,538.383,1142.967,10,7,1.124,7.897,5793.629999999999
2019-07-21 11:00:00,27.893,0.017,530.021,1169.387,11,7,1.126,8.036,5365.293
2019-07-21 12:00:00,26.68,0.017,504.317,1139.553,12,7,1.128,7.912,4574.368
2019-07-21 13:00:00,25.605,0.017,442.116,1055.5,13,7,1.13,7.611,3844.323
2019-07-21 14:00:00,24.772,0.017,350.119,922.918,14,7,1.131,6.878,2825.969
2019-07-21 15:00:00,24.146,0.017,252.783,750.838,15,7,1.132,5.705,1718.806
2019-07-21 16:00:00,23.527,0.018,163.542,550.983,16,7,1.133,4.799,892.675
2019-07-21 17:00:00,22.949,0.018,82.648,336.943,17,7,1.134,4.689,617.153
2019-07-21 18:00:00,22.257,0.017,24.002,125.236,18,7,1.135,5.567,899.178
2019-07-21 19:00:00,21.801,0.017,1.595,8.299,19,7,1.136,5.85,1025.169
2019-07-21 20:00:00,21.443,0.017,0.0,0.0,20,7,1.138,5.725,961.169
2019-07-21 21:00:00,21.107,0.016,0.0,0.0,21,7,1.138,5.802,1004.165
2019-07-21 22:00:00,20.787,0.016,0.0,0.0,22,7,1.137,5.84,1019.963
2019-07-21 23:00:00,20.505,0.016,0.0,0.0,23,7,1.134,5.893,1047.524
2019-07-22 00:00:00,20.226,0.015,0.0,0.0,0,7,1.131,5.776,989.393
2019-07-22 01:00:00,19.973,0.015,0.0,0.0,1,7,1.129,5.608,903.413
2019-07-22 02:00:00,19.733,0.015,0.0,0.0,2,7,1.126,5.338,776.779
2019-07-22 03:00:00,19.541,0.015,0.587,5.16,3,7,1.124,5.049,656.299
2019-07-22 04:00:00,19.52,0.015,22.375,134.384,4,7,1.122,4.523,464.81
2019-07-22 05:00:00,19.796,0.015,82.512,348.036,5,7,1.12,3.344,224.395
2019-07-22 06:00:00,20.221,0.015,173.981,561.567,6,7,1.119,2.28,239.322
2019-07-22 07:00:00,20.857,0.015,289.462,760.142,7,7,1.119,2.165,417.591
2019-07-22 08:00:00,22.063,0.015,395.203,930.188,8,7,1.119,2.233,677.1790000000001
2019-07-22 09:00:00,24.696,0.015,483.565,1060.155,9,7,1.121,3.735,1259.481
2019-07-22 10:00:00,25.644,0.014,548.962,1141.132,10,7,1.123,5.707,2113.864
2019-07-22 11:00:00,26.097,0.014,584.348,1167.577,11,7,1.126,7.315,3184.398
2019-07-22 12:00:00,27.142,0.014,587.506,1137.668,12,7,1.129,8.099,4220.622
2019-07-22 13:00:00,27.655,0.014,553.441,1053.5,13,7,1.132,8.292,4440.978
2019-07-22 14:00:00,26.857,0.015,478.983,920.739,14,7,1.134,8.111,4249.343
2019-07-22 15:00:00,24.887,0.015,387.12,748.426,15,7,1.136,7.696,3857.986
2019-07-22 16:00:00,23.576,0.015,274.482,548.269,16,7,1.138,6.729,3071.003
2019-07-22 17:00:00,22.313,0.015,155.52,333.929,17,7,1.14,5.77,2255.164
2019-07-22 18:00:00,20.384,0.015,45.046,122.185,18,7,1.141,5.738,1353.008
2019-07-22 19:00:00,18.531,0.014,1.623,7.646,19,7,1.143,5.795,1001.542
2019-07-22 20:00:00,17.847,0.014,0.0,0.0,20,7,1.145,5.161,699.168
2019-07-22 21:00:00,17.267,0.014,0.0,0.0,21,7,1.144,4.593,478.927
2019-07-22 22:00:00,16.792,0.013,0.0,0.0,22,7,1.14,4.41,420.186
2019-07-22 23:00:00,16.449,0.013,0.0,0.0,23,7,1.134,5.279,754.106
2019-07-23 00:00:00,16.279,0.013,0.0,0.0,0,7,1.128,6.328,1292.507
2019-07-23 01:00:00,16.132,0.013,0.0,0.0,1,7,1.124,6.344,1300.211
2019-07-23 02:00:00,15.866,0.013,0.0,0.0,2,7,1.122,5.707,956.892
2019-07-23 03:00:00,15.565,0.012,1.047,4.572,3,7,1.121,5.302,764.911
2019-07-23 04:00:00,16.283,0.013,50.63,131.115,4,7,1.12,5.308,1349.506
2019-07-23 05:00:00,18.099,0.013,172.517,344.998,5,7,1.12,3.207,1709.298
2019-07-23 06:00:00,20.341,0.014,319.848,558.833,6,7,1.121,2.595,2707.458
2019-07-23 07:00:00,22.927,0.014,451.863,757.683,7,7,1.122,3.293,3254.724
2019-07-23 08:00:00,24.766,0.014,544.972,927.982,8,7,1.124,4.142,3641.843
2019-07-23 09:00:00,25.814,0.014,598.932,1058.13,9,7,1.127,4.659,3487.52
2019-07-23 10:00:00,26.266,0.014,613.863,1139.192,10,7,1.13,5.391,3434.271
2019-07-23 11:00:00,25.972,0.014,595.12,1165.678,11,7,1.134,5.847,3154.752
2019-07-23 12:00:00,25.327,0.014,557.101,1135.781,12,7,1.137,6.786,3335.1400000000003
2019-07-23 13:00:00,24.886,0.014,485.944,1051.449,13,7,1.139,7.718,3854.441
2019-07-23 14:00:00,24.223,0.015,377.621,918.5,14,7,1.141,7.293,3102.439
2019-07-23 15:00:00,23.254,0.015,266.268,745.912,15,7,1.143,5.961,1679.807
2019-07-23 16:00:00,22.423,0.015,165.637,545.485,16,7,1.144,5.356,1060.358
2019-07-23 17:00:00,21.685,0.015,86.893,330.828,17,7,1.145,5.377,890.695
2019-07-23 18:00:00,21.081,0.015,26.889,119.074,18,7,1.146,5.472,849.917
2019-07-23 19:00:00,20.608,0.015,1.726,7.013,19,7,1.146,5.634,915.879
2019-07-23 20:00:00,20.205,0.014,0.0,0.0,20,7,1.147,5.454,834.226
2019-07-23 21:00:00,19.717,0.014,0.0,0.0,21,7,1.147,5.551,880.1
2019-07-23 22:00:00,19.229,0.014,0.0,0.0,22,7,1.144,5.731,964.321
2019-07-23 23:00:00,18.794,0.014,0.0,0.0,23,7,1.14,5.857,1028.988
2019-07-24 00:00:00,18.411,0.013,0.0,0.0,0,7,1.136,5.974,1095.809
2019-07-24 01:00:00,18.023,0.013,0.0,0.0,1,7,1.133,5.99,1099.211
2019-07-24 02:00:00,17.835,0.013,0.0,0.0,2,7,1.131,6.063,1138.962
2019-07-24 03:00:00,17.817,0.013,0.459,4.02,3,7,1.13,5.995,1101.81
2019-07-24 04:00:00,17.975,0.013,25.856,127.767,4,7,1.129,6.159,1203.666
2019-07-24 05:00:00,18.359,0.013,102.091,341.859,5,7,1.129,5.599,1097.62
2019-07-24 06:00:00,19.172,0.014,219.602,555.998,6,7,1.129,4.789,1437.877
2019-07-24 07:00:00,19.894,0.014,348.964,755.151,7,7,1.13,4.668,1378.544
2019-07-24 08:00:00,20.417,0.014,436.651,925.69,8,7,1.133,4.88,1643.604
2019-07-24 09:00:00,21.12,0.014,495.49,1056.001,9,7,1.135,4.525,1987.843
2019-07-24 10:00:00,22.084,0.014,524.929,1137.211,10,7,1.139,3.911,2233.028
2019-07-24 11:00:00,23.12,0.014,525.749,1163.73,11,7,1.142,4.155,2644.152
2019-07-24 12:00:00,24.109,0.014,508.02,1133.774,12,7,1.145,5.165,3119.7290000000003
2019-07-24 13:00:00,24.866,0.014,463.588,1049.329,13,7,1.148,6.292,3605.068
2019-07-24 14:00:00,25.101,0.014,385.472,916.175,14,7,1.15,6.771,3563.118
2019-07-24 15:00:00,24.709,0.014,290.978,743.351,15,7,1.151,6.572,2790.954
2019-07-24 16:00:00,24.161,0.014,195.046,542.605,16,7,1.153,5.818,1879.461
2019-07-24 17:00:00,22.516,0.014,99.948,327.628,17,7,1.154,5.18,844.2850000000001
2019-07-24 18:00:00,21.001,0.014,25.928,115.895,18,7,1.155,5.627,918.654
2019-07-24 19:00:00,20.168,0.013,0.906,6.403,19,7,1.156,6.158,1191.248
2019-07-24 20:00:00,19.728,0.013,0.0,0.0,20,7,1.157,6.147,1185.249
2019-07-24 21:00:00,19.286,0.013,0.0,0.0,21,7,1.156,5.976,1097.002
2019-07-24 22:00:00,19.025,0.013,0.0,0.0,22,7,1.154,5.44,823.218
2019-07-24 23:00:00,18.738,0.012,0.0,0.0,23,7,1.151,4.944,610.001
2019-07-25 00:00:00,18.341,0.012,0.0,0.0,0,7,1.147,3.965,287.437
2019-07-25 01:00:00,18.291,0.012,0.0,0.0,1,7,1.143,2.449,29.315
2019-07-25 02:00:00,18.456,0.012,0.0,0.0,2,7,1.14,3.323,139.131
2019-07-25 03:00:00,18.17,0.012,0.342,3.505,3,7,1.137,4.637,497.784
2019-07-25 04:00:00,17.871,0.012,27.322,124.335,4,7,1.135,5.044,666.721
2019-07-25 05:00:00,18.246,0.012,108.18,338.637,5,7,1.134,4.525,634.119
2019-07-25 06:00:00,19.668,0.012,217.797,553.091,6,7,1.133,4.256,1183.458
2019-07-25 07:00:00,20.281,0.013,329.41,752.529,7,7,1.134,4.756,2105.73
2019-07-25 08:00:00,20.78,0.013,433.252,923.33,8,7,1.136,5.294,3683.428
2019-07-25 09:00:00,21.648,0.013,517.644,1053.832,9,7,1.138,5.664,4328.559
2019-07-25 10:00:00,22.659,0.013,572.306,1135.167,10,7,1.14,5.909,4646.867
2019-07-25 11:00:00,23.444,0.013,598.064,1161.741,11,7,1.143,5.876,4693.222
2019-07-25 12:00:00,23.802,0.013,585.668,1131.701,12,7,1.146,5.618,4407.965999999999
2019-07-25 13:00:00,23.761,0.013,511.751,1047.149,13,7,1.148,5.406,3990.462
2019-07-25 14:00:00,23.47,0.013,407.43,913.778,14,7,1.15,5.344,3602.505
2019-07-25 15:00:00,22.815,0.014,301.708,740.686,15,7,1.151,5.056,2740.8520000000003
2019-07-25 16:00:00,21.866,0.014,206.645,539.637,16,7,1.153,4.465,1741.967
2019-07-25 17:00:00,20.769,0.014,117.37,324.341,17,7,1.155,3.632,1029.264
2019-07-25 18:00:00,19.045,0.014,33.831,112.655,18,7,1.156,3.713,436.922
2019-07-25 19:00:00,17.325,0.013,0.944,5.818,19,7,1.157,3.291,133.248
2019-07-25 20:00:00,16.791,0.013,0.0,0.0,20,7,1.158,2.546,36.801
2019-07-25 21:00:00,16.435,0.012,0.0,0.0,21,7,1.158,1.659,2.113
2019-07-25 22:00:00,16.192,0.012,0.0,0.0,22,7,1.155,0.927,0.013
2019-07-25 23:00:00,15.894,0.012,0.0,0.0,23,7,1.151,1.344,0.396
